name,price,location,ac,air_panas,kamar_mandi_dalam,parkir,dispenser,kulkas,kursi,lemari,meja,parkir_mobil,ruang_tamu,shower,tv,wastafel,wifi,cctv,swimming_pool,kasur_bed_springbed,amenity_count,premium_count,amenity_density,has_private_bath_ac,luxury_score,is_luxury,location_tier,location_enc
Kost Lengkap & nyaman,2500000,denpasar,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0.2222222222222222,1,3,0,1,4
"kost murah berfasilitas lengkap di denpasar, bali (Tipe B)",1700000,denpasar,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,13,7,0.7222222222222222,1,5,1,1,4
Kos area Dalung (Suite),750000,denpasar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05555555555555555,0,0,0,1,4
PROMO GUEST HOUSE BULANAN MURAH DI SANUR BALI (Bangunan Baru),2650000,denpasar,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,11,8,0.6111111111111112,1,6,1,1,4
Kost Guest House 34 Denpasar Barat Denpasar,4000000,denpasar,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,14,7,0.7777777777777778,1,5,1,1,4
Kos Mahajaya Denpasar,2500000,denpasar,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,8,5,0.4444444444444444,1,4,1,1,4
Kost Umah Dewata Tipe A Denpasar Selatan Denpasar,2250000,denpasar,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,12,6,0.6666666666666666,1,4,1,1,4
Kost Melati Executive A Denpasar Barat Denpasar,2100000,denpasar,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,10,5,0.5555555555555556,1,3,0,1,4
Kost Lengkap Di Denpasar,1600000,denpasar,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,4,0.3333333333333333,1,2,0,1,4
Swari C Kos,1500000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost Elit / Pemondokan/ Guest House GRAHA PANDE Residence (Tipe B),2300000,denpasar,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,13,8,0.7222222222222222,1,6,1,1,4
Kost seperti homestay,2500000,denpasar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0.16666666666666666,1,2,0,1,4
Disewakan kost elite fully furnised,1500000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
Kost Lengkap Di Denpasar (Eksklusif),1600000,denpasar,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,4,0.3333333333333333,1,2,0,1,4
Kost Mezzanine Jl. Pura Demak - Marlboro Denpasar Barat,1500000,denpasar,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0.2222222222222222,0,0,0,1,4
KOS BULANAN (Suite),2550000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,6,0.5,1,4,1,1,4
"Kost exclusive pusat kota denpasar, bersih, nyaman (Eksklusif)",1700000,denpasar,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,9,5,0.5,1,3,0,1,4
kost Exclusive Grand Emerald (Eksklusif),1900000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
Kost Nikki La Executive Denpasar Selatan Denpasar (Suite),2400000,denpasar,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,13,7,0.7222222222222222,1,5,1,1,4
Kost style Villa di daerah kerobokan dekat seminyak,3000000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
Kos Baru,2000000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost Malano Residence Executive 1 Denpasar Selatan Denpasar (Bangunan Baru),2900000,denpasar,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,10,6,0.5555555555555556,1,4,1,1,4
Kos Baru (Eksklusif),1700000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost The Manikan Deluxe Denpasar Utara Denpasar,3562000,denpasar,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,7,4,0.3888888888888889,1,2,0,1,4
Kost Murah dan nyaman di denpasar,700000,denpasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4
[PROMO] Kost di Pusat Renon (Harian/Bulanan) (Eksklusif),1700000,denpasar,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,13,7,0.7222222222222222,1,5,1,1,4
"Kostku79 bersih, tenang dan nyaman.",1700000,denpasar,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,10,5,0.5555555555555556,1,3,0,1,4
Sewa kos,1400000,denpasar,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,8,6,0.4444444444444444,1,4,1,1,4
Kos-kosan di denpasar,1500000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0.2777777777777778,1,1,0,1,4
Kost tenang dan nyaman,950000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost di daerah Renon Denpasar,800000,denpasar,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,4,0.2777777777777778,1,2,0,1,4
Kost Exclusive Ganggas Homestay,3000000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost Badak Agung Exclusive Denpasar (Tipe B),1250000,denpasar,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,8,4,0.4444444444444444,1,3,0,1,4
Kos BEKISAR Residence Denpasar Selatan Promo (Eksklusif),1300000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost Nikki La Executive Denpasar Selatan Denpasar,2700000,denpasar,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,13,7,0.7222222222222222,1,5,1,1,4
kost murah di denpasar Finolia residance syariah,1600000,denpasar,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,9,6,0.5,1,4,1,1,4
Kost untuk disewa,1500000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost Murah Daerah Sunset Road Seminyak (Eksklusif),2100000,denpasar,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,10,7,0.5555555555555556,1,5,1,1,4
Kost Lili Residence Denpasar Timur Denpasar,4000000,denpasar,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,14,7,0.7777777777777778,1,5,1,1,4
Kost Elit / Pemondokan/ Guest House GRAHA PANDE Residence (Bangunan Baru),2800000,denpasar,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,13,8,0.7222222222222222,1,6,1,1,4
Kost Green Forest VIP Plus Denpasar Timur Denpasar,2910000,denpasar,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,10,5,0.5555555555555556,1,3,0,1,4
Kost Green Anggrek Mas Vip Denpasar Utara Denpasar (Suite),1700000,denpasar,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,13,6,0.7222222222222222,1,4,1,1,4
Sewa paviliun mezzanine fasilitas lengkap bisa bayar bulanan,2600000,denpasar,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,9,6,0.5,1,4,1,1,4
Kost GuestHouse GG Tipe B Denpasar Barat Denpasar (Bangunan Baru),4500000,denpasar,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,10,7,0.5555555555555556,1,5,1,1,4
PROMO GUEST HOUSE BULANAN MURAH DI SANUR BALI,2500000,denpasar,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,11,8,0.6111111111111112,1,6,1,1,4
Rain Residence,2500000,denpasar,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,12,7,0.6666666666666666,1,5,1,1,4
Kost Kadesssa Tipe Reguler Denpasar Selatan Denpasar (Tipe B),2200000,denpasar,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,8,4,0.4444444444444444,1,2,0,1,4
Kost Elite di Renon,1700000,denpasar,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,9,7,0.5,1,5,1,1,4
Kost Elit / Pemondokan/ Guest House GRAHA PANDE Residence,2500000,denpasar,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,13,8,0.7222222222222222,1,6,1,1,4
Stay At Renon (Suite),1000000,denpasar,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,11,7,0.6111111111111112,1,5,1,1,4
Kost tenang dan nyaman (Tipe B),850000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Kost Guest House 34 Denpasar Barat Denpasar (Tipe B),4100000,denpasar,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,14,7,0.7777777777777778,1,5,1,1,4
Shunda Kost,1400000,denpasar,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,11,5,0.6111111111111112,1,3,0,1,4
Kost Dejabu Studio Denpasar Selatan Denpasar,3500000,denpasar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,1,4
Graha Mahardana,1500000,denpasar,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.2222222222222222,1,2,0,1,4
Kamar Kos Semi Komplit di Denpasar,750000,denpasar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0.1111111111111111,0,0,0,1,4
Kost The Manikan Deluxe Denpasar Utara Denpasar (Bangunan Baru),3150000,denpasar,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,7,4,0.3888888888888889,1,2,0,1,4
"Kost Kosongan Murah di Renon, Dekat UNUD, UNDIKNAS, WARMADEW (Bangunan Baru)",950000,denpasar,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0.16666666666666666,0,0,0,1,4
Kost Ubung Standart Denpasar Utara Denpasar,3250000,denpasar,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,11,5,0.6111111111111112,1,3,0,1,4
Permata Kost Bali,1800000,denpasar,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,11,6,0.6111111111111112,1,4,1,1,4
Kost Malano Residence Executive 1 Denpasar Selatan Denpasar,2800000,denpasar,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,10,6,0.5555555555555556,1,4,1,1,4
Kos Nyaman Renon Denpasar (Eksklusif),1950000,denpasar,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,8,6,0.4444444444444444,1,4,1,1,4
"Kost Lengkap & Nyaman, Villa Prana D'Uma, Denpasar.",3500000,denpasar,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,8,6,0.4444444444444444,1,4,1,1,4
[PROMO] Kost di Pusat Renon (Harian/Bulanan),1700000,denpasar,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,13,7,0.7222222222222222,1,5,1,1,4
"Kost Kosongan Murah di Renon, Dekat UNUD, UNDIKNAS, WARMADEW",900000,denpasar,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0.16666666666666666,0,0,0,1,4
Kos Murah,600000,denpasar,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.1111111111111111,0,0,0,1,4
Kost Fun Living 001 Personal Studio Denpasar Barat Denpasar,4000000,denpasar,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,9,6,0.5,1,4,1,1,4
KOS BULANAN,2300000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,6,0.5,1,4,1,1,4
Lili Residence (Tipe B),2800000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
Kost PUTRI Bali Double Room (bisa berdua) Monang-Maning Denp,2150000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,4,0.3333333333333333,1,2,0,1,4
Kost Gilisari Denpasar Selatan Denpasar,2700000,denpasar,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,9,3,0.5,1,1,0,1,4
Kost Murah Daerah Sunset Road Seminyak,2200000,denpasar,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,10,7,0.5555555555555556,1,5,1,1,4
Kost Di Atena Seminyak Bali,2600000,denpasar,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,7,6,0.3888888888888889,1,5,1,1,4
Kos kosan murah di renon,800000,denpasar,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0.16666666666666666,0,0,0,1,4
Disewakan kost elite fully furnised (Tipe B),1700000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
Sewa kos (Eksklusif),1200000,denpasar,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,8,6,0.4444444444444444,1,4,1,1,4
Kost Lengkap Nyaman Murah di Teuku Umar Barat (Marlboro) Den,1800000,denpasar,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,8,6,0.4444444444444444,1,4,1,1,4
KOS KOMPLIT  DENPASAR (Suite),2900000,denpasar,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,10,7,0.5555555555555556,1,5,1,1,4
"Pondok Chomel, Sanur, Bali. The Studio.",3000000,denpasar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1111111111111111,1,1,0,1,4
Puri Indra Kost Denpasar,4500000,denpasar,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,9,7,0.5,1,5,1,1,4
Mesari Kost Denpasar (Tipe B),2400000,denpasar,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,13,6,0.7222222222222222,1,4,1,1,4
Kost Green Anggrek Mas Vip Denpasar Utara Denpasar,1950000,denpasar,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,13,6,0.7222222222222222,1,4,1,1,4
Kost Ubung Standart Denpasar Utara Denpasar (Promo),2850000,denpasar,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,11,5,0.6111111111111112,1,3,0,1,4
Kost Fasilitas Lengkap & Nyaman di Denpasar,1750000,denpasar,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
Dewata Kost,700000,denpasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4
Kayika House,1500000,denpasar,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4,0.2777777777777778,1,2,0,1,4
Kost Fasilitas Lengkap & Nyaman di Denpasar (Eksklusif),1750000,denpasar,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
KOST BALI MERTASARI BEACH DENPASAR,4550000,denpasar,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,10,7,0.5555555555555556,1,5,1,1,4
"Kost exclusive pusat kota denpasar, bersih, nyaman",1750000,denpasar,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,9,5,0.5,1,3,0,1,4
Kost Harvest Denpasar Barat Denpasar,2640000,denpasar,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,13,7,0.7222222222222222,1,5,1,1,4
Kost Dauh Tubuh Residence Tipe B Denpasar Selatan Denpasar,3000000,denpasar,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,10,6,0.5555555555555556,1,4,1,1,4
kos elite apartemen sanur,2600000,denpasar,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,9,7,0.5,1,5,1,1,4
Kost Putri Singaraja Buleleng Bali,4700000,denpasar,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,7,3,0.3888888888888889,0,1,0,1,4
Kost Murah Daerah Denpasar,2600000,denpasar,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,8,6,0.4444444444444444,1,4,1,1,4
Kost Fun Living 001 Personal Studio Denpasar Barat Denpasar (Bangunan Baru),4400000,denpasar,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,9,6,0.5,1,4,1,1,4
Kos lengkap murah dan nyaman di Denpasar,1100000,denpasar,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,10,5,0.5555555555555556,1,3,0,1,4
KOS BULANAN (Tipe B),2450000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,9,6,0.5,1,4,1,1,4
Kost Kadesssa Tipe Reguler Denpasar Selatan Denpasar,2550000,denpasar,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,8,4,0.4444444444444444,1,2,0,1,4
kost Exclusive Grand Emerald,1700000,denpasar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,1,4
kos baru murah gatsu tengah,650000,denpasar,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0.16666666666666666,0,0,0,1,4
Kost Cazaloka Denpasar Selatan,2500000,denpasar,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,14,6,0.7777777777777778,1,4,1,1,4
Kost Anasera Living Denpasar Selatan Denpasar,3000000,denpasar,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,11,7,0.6111111111111112,1,5,1,1,4
Ni made sri ermawati,700000,denpasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4
Kost GuestHouse GG Tipe B Denpasar Barat Denpasar,4300000,denpasar,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,10,7,0.5555555555555556,1,5,1,1,4
Kost Indah Winda Denpasar Utara Denpasar,2000000,denpasar,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,9,4,0.5,1,2,0,1,4
Kost Pedungan Tipe A Denpasar Selatan Denpasar,2500000,denpasar,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,14,6,0.7777777777777778,1,4,1,1,4
Sewa Kost Mingguan dan Bulanan Murah,1400000,denpasar,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,11,5,0.6111111111111112,1,3,0,1,4
Kost Halmahera 25,1500000,denpasar,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,7,4,0.3888888888888889,1,2,0,1,4
Kost Murah (Suite),800000,gianyar,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Kost maleo gianyar hub 082145530111,1300000,gianyar,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,3,0.3333333333333333,1,1,0,0,5
Sewa kost ubud,800000,gianyar,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.1111111111111111,0,0,0,0,5
Kost Mesari Sukawati Gianyar,1600000,gianyar,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,11,6,0.6111111111111112,1,4,1,0,5
OYO 190 Bsb Hotel (Eksklusif),2600000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,7,4,0.3888888888888889,1,3,0,0,5
Kost Gianyar free wifi listrik air,800000,gianyar,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,6,4,0.3333333333333333,0,2,0,0,5
Kost Sri Sedana Executive Gianyar,1800000,gianyar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,0,5
kos Nyaman murah,700000,gianyar,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.1111111111111111,0,0,0,0,5
Kost PCA A18 Tipe B Sukawati Gianyar (Tipe B),1250000,gianyar,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Kost Mesari 2 Sukawati Gianyar,1650000,gianyar,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,11,6,0.6111111111111112,1,4,1,0,5
Kost Sakha House Tipe A Ubud Gianyar,4000000,gianyar,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,13,7,0.7222222222222222,1,5,1,0,5
Kost PCA A18 Tipe B Sukawati Gianyar (Tipe B),1400000,gianyar,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Kost Yuni House Executive Sukawati Gianyar,3000000,gianyar,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,12,6,0.6666666666666666,1,4,1,0,5
Yosi Nunu guest house,2750000,gianyar,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0.2222222222222222,1,2,0,0,5
Kost PCA A18 Tipe B Sukawati Gianyar (Suite),1550000,gianyar,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Kost Vira Garasi Tipe A Ubud Gianyar,3000000,gianyar,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,13,6,0.7222222222222222,1,4,1,0,5
Kost Cozy Tipe C Ubud Gianyar,1800000,gianyar,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,3,0.2777777777777778,1,1,0,0,5
KOST MURAH UBUD,900000,gianyar,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,3,0.2777777777777778,0,1,0,0,5
Kost Big Mango Gianyar,2500000,gianyar,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,11,5,0.6111111111111112,1,3,0,0,5
Kost The Exklusive Sukawati Gianyar,1000000,gianyar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.1111111111111111,0,1,0,0,5
(full) Kos,2000000,gianyar,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,11,6,0.6111111111111112,1,4,1,0,5
Kost asta gianyar (Eksklusif),1300000,gianyar,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,3,0.3333333333333333,1,1,0,0,5
KOS PAVILIUN BULANAN/TAHUNAN (Suite),2600000,gianyar,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.2222222222222222,1,1,0,0,5
OYO 612 Dante Guesthouse (Suite),4400000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,7,4,0.3888888888888889,1,3,0,0,5
Kost PCA A18 Tipe B Sukawati Gianyar,1400000,gianyar,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Kost Murah,750000,gianyar,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Kost Sabua Gianyar (Promo),2200000,gianyar,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,9,5,0.5,1,3,0,0,5
Kost Fiona (Promo),700000,gianyar,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
OYO 612 Dante Guesthouse,4000000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,7,4,0.3888888888888889,1,3,0,0,5
Kost Sabua Gianyar,2000000,gianyar,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,9,5,0.5,1,3,0,0,5
Kost Fiona,700000,gianyar,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0.2222222222222222,0,0,0,0,5
Wisma Manggis Gianyar (Bangunan Baru),1550000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,0,5
Kost Eksklusif Sayan Ubud Bali (Eksklusif),3650000,gianyar,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,8,5,0.4444444444444444,1,3,0,0,5
Kost Ayu Shanti Ubud Gianyar (Tipe B),1200000,gianyar,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,3,0.2777777777777778,0,1,0,0,5
Wisma Manggis Gianyar,1800000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,3,0.2777777777777778,1,2,0,0,5
KOS PAVILIUN BULANAN/TAHUNAN,2500000,gianyar,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.2222222222222222,1,1,0,0,5
Kost asta gianyar,1300000,gianyar,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,3,0.3333333333333333,1,1,0,0,5
Kost Eksklusif Sayan Ubud Bali,4000000,gianyar,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,8,5,0.4444444444444444,1,3,0,0,5
Kost Ayu Shanti Ubud Gianyar,1300000,gianyar,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,3,0.2777777777777778,0,1,0,0,5
OYO 190 Bsb Hotel,2600000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,7,4,0.3888888888888889,1,3,0,0,5
OYO 612 Dante Guesthouse (Promo),3700000,gianyar,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,7,4,0.3888888888888889,1,3,0,0,5
Kost Barney Kamar 1 Jimbaran Badung,2000000,jimbaran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.05555555555555555,0,0,0,2,6
Kost Harmoni Tipe VVIP Karangasem,600000,karangasem,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,8,2,0.4444444444444444,0,1,0,0,7
Kost Harmoni Tipe VVIP Karangasem (Suite),600000,karangasem,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,8,2,0.4444444444444444,0,1,0,0,7
Kost Griya Santi Kediri Tabanan (Eksklusif),2200000,kediri,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,10,6,0.5555555555555556,1,4,1,1,8
Kost Steppi Mezaine Kediri Badung (Suite),3600000,kediri,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,9,4,0.5,1,2,0,1,8
Kost Griya Santi Kediri Tabanan,2500000,kediri,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,10,6,0.5555555555555556,1,4,1,1,8
